player_id,player_url,stats_url,player_name_clean,bat_matches,bat_innings,bat_not_out,bat_runs,bat_highest_runs,bat_avg,bat_sr,bat_30s,bat_50s,bat_100s,bat_4s,bat_6s,bowl_matches,bowl_innings,bowl_overs,bowl_maidens,bowl_wickets,bowl_runs_conceded,bowl_best_bowling,bowl_3w,bowl_5w,bowl_economy,bowl_avg,bowl_sr,bowl_wides,bowl_noballs,bowl_dot_balls,bowl_4s,bowl_6s,field_matches,field_catches,field_stumpings,field_run_outs,field_assisted_run_outs,field_caught_behind
25475327,https://cricheroes.com/player-profile/25475327/sanyam,https://cricheroes.com/player-profile/25475327/sanyam/stats,Sanyam,21,20,2,72,16,4,86.75,0,0,0,5,4,21,,,,0,72,,,,,,,,,,,,21,4,0,7,0,0
28179407,https://cricheroes.com/player-profile/28179407/saurabh,https://cricheroes.com/player-profile/28179407/saurabh/stats,Saurabh,51,51,5,391,23,8.5,112.36,0,0,0,18,27,51,,,,0,391,,,,,,,,,,,,51,12,3,3,0,0
12957911,https://cricheroes.com/player-profile/12957911/shlok-gogri,https://cricheroes.com/player-profile/12957911/shlok-gogri/stats,Shlok,98,60,19,237,20,5.78,111.79,0,0,0,10,15,98,88,88,0,53,788,03-Feb,4,0,8.95,14.87,9.96,79,33,215,25,46,98,11,3,15,5,1
12957984,https://cricheroes.com/player-profile/12957984/shubh-jain,https://cricheroes.com/player-profile/12957984/shubh-jain/stats,Shubh,134,110,33,1422,54,18.47,186.13,15,2,0,62,134,134,132,134.2,1,104,933,04-Nov,4,0,6.95,8.97,7.75,36,30,358,41,51,134,65,1,33,11,0
14908444,https://cricheroes.com/player-profile/14908444/smit-oza,https://cricheroes.com/player-profile/14908444/smit-oza/stats,Smit,111,106,20,1456,81,16.93,158.43,10,4,0,47,138,111,104,107.4,1,76,1028,Mar-24,1,0,9.55,13.53,8.5,38,38,261,39,80,111,40,0,41,5,3
25777299,https://cricheroes.com/player-profile/25777299/sujit-patel,https://cricheroes.com/player-profile/25777299/sujit-patel/stats,Sujit,5,3,0,7,7,2.33,100,0,0,0,0,1,5,4,4,0,2,34,02-Apr,0,0,8.5,17,12,3,2,10,3,1,5,1,0,1,0,0
3094877,https://cricheroes.com/player-profile/3094877/supan-shah,https://cricheroes.com/player-profile/3094877/supan-shah/stats,Supan,77,70,8,483,57,7.79,133.06,2,1,0,26,34,77,54,52.1,0,37,564,03-Mar,2,0,10.81,15.24,8.46,13,40,124,23,41,77,9,5,7,2,4
17505053,https://cricheroes.com/player-profile/17505053/tanish-kadam,https://cricheroes.com/player-profile/17505053/tanish-kadam/stats,Tanish,93,77,26,805,59,15.78,181.72,3,3,0,31,79,93,80,85.2,0,47,828,03-Mar,3,0,9.7,17.62,10.89,65,36,201,32,55,93,41,1,9,3,0
13060306,https://cricheroes.com/player-profile/13060306/tej,https://cricheroes.com/player-profile/13060306/tej/stats,Tej,124,115,21,714,29,7.6,111.56,0,0,0,34,37,124,69,65.3,1,50,494,03-Feb,3,0,7.54,9.88,7.86,14,13,179,34,24,124,38,0,17,2,0
10001879,https://cricheroes.com/playe`r-profile/10001879/tirth-parmar,https://cricheroes.com/player-profile/10001879/tirth-parmar/stats,Tirth,120,91,29,763,49,12.31,129.76,4,0,0,40,49,120,99,103.4,0,62,1108,03-Jun,2,0,10.69,17.87,10.03,65,103,239,46,66,120,24,8,26,2,2
3821207,https://cricheroes.com/player-profile/3821207/uday-gohil,https://cricheroes.com/player-profile/3821207/uday-gohil/stats,Uday,216,178,24,1425,46,9.25,126.89,8,0,0,63,100,216,50,48.1,0,30,573,02-Mar,0,0,11.9,19.1,9.63,22,54,105,19,22,216,37,0,14,2,0
4901949,https://cricheroes.com/player-profile/4901949/uday-shah,https://cricheroes.com/player-profile/4901949/uday-shah/stats,Uday,31,18,4,31,10,2.21,59.62,0,0,0,1,0,31,19,16.3,0,20,147,03-Feb,1,0,8.91,7.35,4.95,7,7,47,9,10,31,2,2,6,0,1
9818880,https://cricheroes.com/player-profile/9818880/vaibhav-bhatt,https://cricheroes.com/player-profile/9818880/vaibhav-bhatt/stats,Vaibhav,219,204,34,2134,49,12.55,152.43,12,0,0,138,152,219,145,157.3,0,96,1515,3/6,2,0,9.62,15.78,9.84,106,23,325,87,83,219,91,0,19,9,0
12957902,https://cricheroes.com/player-profile/12957902/varun-patel,https://cricheroes.com/player-profile/12957902/varun-patel/stats,Varun,156,139,24,1661,57,14.44,120.45,9,2,0,85,100,156,40,39.4,0,28,401,03-Jun,1,0,10.11,14.32,8.5,21,24,92,14,28,156,95,6,23,7,2
5240673,https://cricheroes.com/player-profile/5240673/veer,https://cricheroes.com/player-profile/5240673/veer/stats,Veer,79,69,14,415,31,7.55,120.64,1,0,0,19,35,79,70,68.2,1,52,620,03-Oct,1,0,9.07,11.92,7.88,57,24,179,35,36,79,16,0,7,1,0
12135426,https://cricheroes.com/player-profile/12135426/vinit-vora,https://cricheroes.com/player-profile/12135426/vinit-vora/stats,Vinit,155,102,29,452,21,6.19,99.12,0,0,0,15,23,155,133,131.3,2,85,1014,03-Apr,1,0,7.71,11.93,9.28,63,13,312,38,47,155,31,0,10,3,0
12999506,https://cricheroes.com/player-profile/12999506/vishal-doshi,https://cricheroes.com/player-profile/12999506/vishal-doshi/stats,Vishal,80,52,6,207,14,4.5,87.34,0,0,0,5,9,80,40,39.1,0,36,415,3/0,2,0,10.6,11.53,6.53,15,24,97,27,23,80,8,23,11,4,5
45057622,https://cricheroes.com/player-profile/45057622/vishal-shah-pqr,https://cricheroes.com/player-profile/45057622/vishal-shah-pqr/stats,Vishal,6,2,1,1,1,1,33.33,0,0,0,0,0,6,6,6,0,6,33,02-Feb,0,0,5.5,5.5,6,3,2,19,2,1,6,0,0,1,0,0
13034464,https://cricheroes.com/player-profile/13034464/vivan-damani,https://cricheroes.com/player-profile/13034464/vivan-damani/stats,Vivan,56,28,5,57,9,2.48,50.44,0,0,0,2,1,56,40,38.5,0,27,374,03-Jan,1,0,9.63,13.85,8.63,20,17,90,15,27,56,4,3,13,2,0
20692863,https://cricheroes.com/player-profile/20692863/yagnesh-kharvi,https://cricheroes.com/player-profile/20692863/yagnesh-kharvi/stats,Yagnesh,29,24,5,157,23,8.26,119.85,0,0,0,8,12,29,1,1,0,0,23,0/23,0,0,23,0,0,4,0,0,1,2,29,0,0,0,0,0
11590761,https://cricheroes.com/player-profile/11590761/yash-ghelani,https://cricheroes.com/player-profile/11590761/yash-ghelani/stats,Yash,138,124,41,979,30,11.8,111.89,1,0,0,39,55,138,103,99.1,0,93,841,03-Apr,6,0,8.48,9.04,6.4,23,47,251,39,50,138,70,0,29,3,0
34714717,https://cricheroes.com/player-profile/34714717/yash-parekh,https://cricheroes.com/player-profile/34714717/yash-parekh/stats,Yash,16,15,1,75,18,5.36,127.12,0,0,0,4,7,16,8,8,0,8,54,03-Apr,1,0,6.75,6.75,6,5,3,23,5,1,16,3,0,2,0,0
